DGKD,2,234263153,234380750
ERGIC1,5,172261278,172379688
ABCC12,16,48116884,48189929
C7orf72,7,50135632,50199426
PDE9A,21,44073746,44195619
DRG1,22,31795509,31924726
NPIPA1,16,14844670,15045917
PAPSS1,4,108511433,108641608
MEMO1,2,32090129,32236299
SLC5A12,11,26688566,26744974
KATNAL1,13,30776767,30881621
CHD8,14,21853353,21924285
RIN2,20,19867165,19983101
TAB3,X,30845559,30993201
C12orf60,12,14956506,15059520
BRCA1,17,41196312,41277500
KIAA0319L,1,35899091,36023551
N4BP2,4,40058446,40159872
ATXN10,22,46067678,46241187
MAP3K1,5,56111401,56191979
ARHGAP35,19,47421933,47508334
NRD1,1,52254863,52344609
SCARA5,8,27727399,27850244
SMAD3,15,67356101,67487533
ZNF729,19,22469210,22499978
ELL2,5,95220802,95297775
VRK1,14,97263641,97398059
CRISPLD1,8,75896750,75946793
CCDC180,9,100069586,100140806
DNM2,19,10828755,10944164
ADCY3,2,25042038,25142708
TESK2,1,45809555,45956838
C15orf26,15,81299374,81441516
CEP126,11,101785746,101871789
GRAMD4,22,46971909,47075687
SETD5,3,9439299,9520924
KIAA1467,12,13197218,13295455
YEATS2,3,183415606,183530413
CNST,1,246729746,246831886
PAG1,8,81880045,82024303
PLCH2,1,2357419,2436969
SCAF8,6,155054459,155155378
PLSCR2,3,146109208,146213778
LEF1,4,108968701,109090112
EPSTI1,13,43460524,43566407
DAPK2,15,64199235,64364232
GRAMD3,5,125695824,125832186
FAM193A,4,2626988,2734292
RXRA,9,137208944,137332431
CCDC57,17,80059336,80170706
PPL,16,4932508,5010742
NUP88,17,5264258,5323480
GPATCH8,17,42472652,42580798
ADCK3,1,227085237,227175246
CHRDL1,X,109917084,110039047
ABCA9,17,66970629,67057205
DIAPH1,5,140894583,140998622
ACVR1,2,158592956,158732374
CLCN5,X,49687225,49863892
DLEC1,3,38080696,38165516
FEZ2,2,36758948,36873230
CNOT4,7,135046547,135194875
EPHA10,1,38179552,38230805
MROH7,1,55107427,55175939
MPPED1,22,43807202,43903728
ZNF43,19,21987751,22034927
POLE,12,133200339,133263951
ZC4H2,X,64135682,64254593
PHKA1,X,71798664,71934167
AGPS,2,178257372,178408564
FGF5,4,81187753,81257834
BMP2K,4,79697496,79837526
CFAP43,10,105889646,105992120
MTFR1,8,66556969,66683496
PRDM9,5,23507264,23528706
FGD3,9,95709733,95798518
ADAMTS7,15,79051545,79103773
ZGRF1,4,113460489,113558151
ENPP1,6,132129156,132216295
RDX,11,110045605,110167447
CHFR,12,133398773,133532890
RAB28,4,13362978,13485989
CASQ2,1,116242628,116311402
MTHFD2L,4,74979891,75168816
RTN4RL1,17,1837971,1928639
SMURF1,7,98625061,98741723
PSMA1,11,14526420,14665181
PSMD1,2,231921578,232037541
HMBOX1,8,28747911,28922281
MAPRE2,18,32556892,32723434
FIGNL1,7,50511826,50610233
BAZ1B,7,72854728,72936608
EFR3B,2,25264999,25382006
C11orf63,11,122753236,122830506
POT1,7,124462440,124570037
WARS2,1,119573839,119683294
C1orf87,1,60452941,60539442
KL,13,33590571,33640282
GBF1,10,104005289,104142656
TNPO1,5,72112139,72212560
DYTN,2,207516345,207583120
STRBP,9,125871779,126030855
STRN,2,37070783,37193615
PPIP5K2,5,102455853,102548500
EPPK1,8,144939497,144952632
LCOR,10,98592017,98740800
CNGB1,16,57916244,58005020
GCN1L1,12,120565007,120632513
SLC6A15,12,85253267,85307394
ABCA5,17,67240452,67323385
MAP2K6,17,67410839,67539472
TET3,2,74213531,74335303
GSN,9,123970072,124095121
KAT2B,3,20081515,20195896
MGLL,3,127407905,127542093
IQUB,7,123092454,123175131
B4GALNT3,12,569530,672675
PROX1,1,214156524,214214845
ACOT7,1,6324329,6454451
TUB,11,8040791,8127659
DENND5A,11,9160372,9286937
ZNF345,19,37341263,37403931
CCDC158,4,77234150,77343021
SH2D4B,10,82297658,82406316
CDC42EP3,2,37869025,37965611
PARM1,4,75858305,75975325
ZMYM2,13,20532810,20665968
CEP290,12,88442791,88535993
ST3GAL6,3,98451080,98540045
HNF4A,20,42984340,43063236
NRF1,7,129251555,129396922
PPARG,3,12328867,12475855
NLRP7,19,55434877,55477680
RPS9,19,54704610,54752862
DRAM1,12,102271129,102405908
ELF2,4,139949266,140098372
SNED1,2,241938255,242034983
NUCB2,11,17229700,17371521
CFAP70,10,75013517,75118617
SLC2A14,12,7965108,8043744
RIMKLB,12,8834196,8935691
ATG2B,14,96745539,96830207
POSTN,13,38136720,38172981
ZNF254,19,24216207,24312763
ZNF585A,19,37597636,37663643
MGAT5B,17,74864538,74946475
RXFP2,13,32313679,32377525
FKBP5,6,35541362,35696360
DPYSL2,8,26371791,26515694
MMRN1,4,90800683,90875780
PAX7,1,18957500,19075360
PPP1R14C,6,150464212,150571493
LIMS1,2,109150811,109303702
C7,5,40909354,40983041
HK1,10,71029740,71161638
TRIM33,1,114935399,115053781
ST3GAL1,8,134467091,134584183
MTAP,9,21802542,21937650
SNURF,15,25200181,25245423
RALGAPB,20,37101459,37207504
SIMC1,5,175665370,175772994
PIPOX,17,27277531,27384238
CA8,8,61099906,61193971
MBOAT2,2,8992820,9143942
RUVBL1,3,127783621,127872757
ZNF613,19,52383125,52452012
LRRFIP2,3,37094147,37225180
TMEM245,9,111777432,111882225
TFPI,2,188328957,188430487
NPIPA3,16,14802801,15045930
FAXC,6,99719045,99797938
EFCAB11,14,90261013,90421121
CDK15,2,202655184,202760273
SPSB4,3,140770244,140867453
ZBTB46,20,62375019,62462597
TRAPPC8,18,29409136,29533099
ZNF532,18,56529832,56653712
ABAT,16,8768422,8878432
ATP2C2,16,84402133,84497793
CEP162,6,84833960,84937353
DCX,X,110537008,110655603
ZNF679,7,63688852,63727309
COLEC10,8,120007691,120118821
ANXA10,4,169013666,169108841
ATAD2,8,124332090,124428590
IFT80,3,159974774,160117668
PLOD2,3,145787227,145881440
AIM1,6,106959730,107018326
KIF21B,1,200938518,200992828
AFF4,5,132211071,132299326
CAMK2B,7,44256749,44374176
PTPRU,1,29563028,29653325
ASXL1,20,30946147,31027122
RFX6,6,117198375,117253326
NOL4L,20,31030862,31172876
PTK2B,8,27168999,27316908
RNF4,4,2463947,2627047
TRIM44,11,35684353,35839557
HIBCH,2,191054461,191208919
ITPK1,14,93403259,93582665
SLC6A5,11,20620946,20680831
KIAA0319,6,24544332,24646383
FBXL20,17,37408897,37558776
NRAP,10,115348475,115423886
PIGL,17,16120505,16255111
SCP2,1,53392901,53517375
OTOG,11,17568920,17668697
ANKRD32,5,93954052,94075141
SLCO2B1,11,74811608,74917594
LCP1,13,46700055,46786006
NID2,14,52471521,52535946
FAM214A,15,52873514,53002014
VMP1,17,57784553,57919616
SLC16A10,6,111408706,111552397
TP73,1,3569084,3652765
SGPP2,2,223289236,223425667
KIAA1468,18,59854491,59975062
METTL25,12,82752276,82873015
GUCY2F,X,108616135,108725301
VOPP1,7,55503749,55640681
NLRP2,19,55464498,55512510
TARBP1,1,234527059,234614849
UIMC1,5,176332006,176449634
COL3A1,2,189839046,189877472
CWF19L2,11,107197071,107328570
UPF2,10,11962021,12085169
LILRA1,19,55085346,55113555
NUP205,7,135242667,135333505
CDC27,17,45195069,45266788
PIKFYVE,2,209130991,209223475
ERI3,1,44686742,44820932
RNF6,13,26706253,26796630
LAMB1,7,107564244,107643700
SCUBE2,11,9041938,9159661
KDM5B,1,202693619,202778598
ADAM10,15,58881006,59042177
ACAD11,3,132276982,132379567
PTCH1,9,98205262,98279339
CDK12,17,37617764,37721160
ACOT11,1,55007930,55104865
TTC7A,2,47143296,47303276
TBC1D14,4,6910969,7034845
RNF165,18,43906772,44043103
SLC4A5,2,74443369,74570541
C4BPB,1,207180190,207273338
PPEF1,X,18694029,18846039
CYP2C19,10,96522381,96613017
FGF1,5,141971743,142077635
NPHS1,19,36316866,36360189
RABEP1,17,5185560,5289132
TP53BP1,15,43695259,43802926
KIF4A,X,69509940,69640682
FAM9B,X,8992273,9132680
MIPEP,13,24304328,24463558
CDC14A,1,100817290,100985833
DCHS1,11,6642554,6677085
FAM126A,7,22928990,23053749
MGAM2,7,141811549,141922124
RHOBTB3,5,95049226,95160087
SLMAP,3,57741177,57914895
WDR59,16,74905265,75034071
MARCH10,17,60778675,60885705
COL4A3BP,5,74664311,74807963
SRCAP,16,30709530,30756515
PIK3AP1,10,98353069,98480271
RFTN2,2,198432948,198540769
DNMT3A,2,25450724,25565459
CCDC150,2,197504278,197628214
INO80,15,41271078,41408552
PPP1R12A,12,80167343,80329240
YTHDC2,5,112849380,112930982
SYTL2,11,85405267,85522202
HRH1,3,11178779,11305243
PDGFRA,4,55095264,55164414
SOHLH2,13,36742345,36788752
PIK3R5,17,8782228,8869029
STK24,13,99097439,99230194
NUP210,3,13357735,13461809
EXPH5,11,108376158,108464465
SLCO1C1,12,20848289,20906320
MAP3K19,2,135722061,135805038
PHF2,9,96338689,96441869
ZNF114,19,48675575,48790865
CCDC33,15,74528630,74628813
NLK,17,26368763,26523407
AGO2,8,141530255,141645718
DPYSL5,2,27070615,27173219
KIAA0391,14,35591052,35746820
CCDC144NL,17,20739760,20799453
CPOX,3,98239976,98312567
CDON,11,125825691,125933230
B3GNTL1,17,80900031,81009686
BTAF1,10,93683526,93790082
FAM81A,15,59664892,59815748
PTBP2,1,97187221,97289294
PTBP3,9,114979996,115095947
ZZZ3,1,78028101,78149104
TRIOBP,22,38093011,38172563
MYH7,14,23881947,23904927
MUC12,7,100612904,100662230
SPAG6,10,22634374,22743153
ELF1,13,41506056,41635576
CNTRL,9,123837141,123939888
USP31,16,23072727,23160591
TRPM7,15,50844670,50979012
ADAMTS5,21,28290231,28338832
MCU,10,74451889,74647452
RSPO3,6,127439749,127518910
TEX36,10,127265091,127371713
PPP5D1,19,46984053,47104457
UGT2B15,4,69403131,69536346
A2M,12,9220260,9268825
ADCK1,14,78266426,78401355
ZFYVE26,14,68194091,68283307
LRMP,12,25173936,25261268
PKN2,1,89149905,89301938
PAMR1,11,35453370,35551848
AQR,15,35143983,35262040
SPESP1,15,69110560,69239150
YLPM1,14,75230069,75326138
SOD2,6,160090089,160183561
KLHL2,4,166128770,166244308
SCIN,7,12610203,12699804
MTR,1,236958581,237067281
ADARB1,21,46493768,46646475
MYOM3,1,24382525,24438665
ZBTB38,3,141043055,141168634
MEF2A,15,100105622,100256671
LRIG1,3,66429221,66551687
ZNF512B,20,62588055,62680111
WDR12,2,203739505,203879521
TGFB2,1,218519577,218617961
KIAA0226L,13,46916135,47012325
SEC24B,4,110354928,110462052
EPC2,2,149402009,149545137
IL12RB2,1,67773047,67862583
ICA1,7,8152814,8302317
THBS2,6,169615875,169654139
CACNA1G,17,48638429,48704835
FLG2,1,152321211,152332482
DUSP22,6,291630,351355
MAGEC1,X,140991680,140997174
NFATC3,16,68118654,68263162
MAGEC3,X,140926102,140985618
FOXK2,17,80477589,80602538
COL7A1,3,48601506,48632700
LVRN,5,115298151,115363316
PRB1,12,11504757,11548500
BOC,3,112929850,113006306
CACNA2D2,3,50400230,50541675
NDUFA10,2,240831867,240964819
NAALAD2,11,89864683,89926062
CHMP3,2,86730553,86847616
PDE5A,4,120415550,120550146
SLC12A8,3,124801480,124931708
EXD3,9,140201348,140317714
SYTL5,X,37865835,37988072
PLAGL1,6,144261437,144385736
UMODL1,21,43483068,43563563
KNTC1,12,123011793,123110943
BMPR1A,10,88516407,88692595
MEGF8,19,42829761,42882921
MYBPC1,12,101962131,102079796
ZNF516,18,74070145,74207146
POLR3B,12,106751436,106903976
CCNJL,5,159678659,159772403
CDH1,16,68771128,68869451
PAK1,11,77032752,77185680
SPPL3,12,121200313,121342174
ABCA10,17,67143355,67240987
FPR1,19,52248425,52307363
PIGU,20,33148346,33286594
NR1H4,12,100867486,100958191
NIPAL1,4,47916159,48042190
SLC22A3,6,160769300,160873613
GLP2R,17,9725523,9795419
EXTL3,8,28457986,28613116
SEL1L3,4,25749049,25865382
ARHGAP29,1,94614544,94740624
BMP7,20,55743804,55841685
PIGX,3,196366646,196462878
RGS20,8,54764368,54871863
REPS2,X,16964814,17171403
SH3PXD2B,5,171752185,171881527
ZNF81,X,47696301,47861960
ENPP3,6,131949582,132068558
MKI67,10,129894923,129924649
NPAP1,15,24921015,24928540
NLRP13,19,56403065,56443702
C11orf58,11,16634679,16778428
PPP2R5C,14,102228135,102394326
C6orf165,6,88117730,88221352
CLDN12,7,90013035,90142716
IFT140,16,1560428,1662111
KLC1,14,104028233,104180586
MYPN,10,69865874,69971774
ZNF28,19,53300662,53360853
ARHGAP11B,15,30916697,31065196
ATP11B,3,182511288,182639423
PDE8A,15,85523671,85682376
CC2D2A,4,15471489,15603180
PTPN2,18,12785477,12929642
KIAA0020,9,2720469,2844241
FAM120A,9,96214004,96328389
POF1B,X,84532402,84634748
PRRC2B,9,134269480,134375584
MYO18A,17,27400535,27507430
XPO4,13,21351468,21477187
CCDC93,2,118673054,118771709
GNAS,20,57414773,57486247
SLC26A5,7,102993177,103086624
DZIP3,3,108308529,108413693
FBLN2,3,13590631,13679922
CHAT,10,50817141,50873150
EPB41L1,20,34679426,34820721
UBE3A,15,25578875,25684203
PRRX1,1,170631869,170708560
DENND4A,15,65950384,66084631
EIF3H,8,117654369,117779164
IGSF10,3,151143172,151176497
AHCTF1,1,247002400,247095280
SERPINB11,18,61314813,61393666
HOMER2,15,83505698,83654905
LHPP,10,126150403,126306457
FBXO42,1,16573334,16678949
NTNG2,9,135037063,135119921
SKIV2L2,5,54603588,54721409
JAKMIP3,10,133918175,133998313
TNFAIP8,5,118604387,118735383
RNF216,7,5659678,5821370
RAG1,11,36532259,36614706
SLC45A4,8,142217265,142318404
PRKAA2,1,57110995,57181008
ZNF644,1,91380855,91487829
ARMC3,10,23216953,23327452
WDFY2,13,52158591,52341843
CENPE,4,104026963,104119566
DAB2,5,39371777,39462402
ARAP1,11,72396114,72504644
ATXN7,3,63850233,63989138
UGGT1,2,128848774,128953251
NLRP3,1,247579458,247612410
SGK3,8,67624653,67774257
MIB1,18,19284918,19450918
CDH17,8,95139399,95229531
HERC4,10,69681656,69835105
MAPT,17,43971748,44105700
EFR3A,8,132916335,133025889
CSNK1G1,15,64457716,64648386
TLE1,9,84198598,84304220
LMTK2,7,97736197,97838945
EP300,22,41487790,41576081
NLRP8,19,56459198,56499995
XKR9,8,71581600,71702606
RTN4,2,55199323,55339757
KDM5A,12,389295,498620
MYO7A,11,76839310,76926284
CCR3,3,46205096,46308197
P4HA2,5,131527531,131631008
NRP2,2,206546714,206662857
FAM65C,20,49202645,49308065
KLHL14,18,30252634,30353025
SOS1,2,39208537,39351486
TMCO4,1,20008706,20126438
ABL2,1,179068462,179198819
PZP,12,9301436,9360966
GPR78,4,8560452,8621488
LRRC8C,1,90098631,90235462
UGT2B7,4,69917081,69978705
FAM179A,2,29179477,29284239
NTF3,12,5541278,5630702
GRB14,2,165349322,165478358
KLRD1,12,10378657,10482199
BCOR,X,39909068,40036582
MAP2K4,17,11924141,12047147
ERICH1,8,564746,688106
SARDH,9,136528682,136605077
GCNT2,6,10492456,10629601
MDFIC,7,114562209,114659970
C4orf19,4,37455563,37625117
C4orf45,4,159814286,159959912
RAI1,17,17584787,17714767
TRPC3,4,122800182,122872909
C20orf194,20,3229951,3388272
GUCY1A3,4,156587863,156653501
INSC,11,15133970,15268754
RPRD2,1,150335567,150449042
IMPG2,3,100941390,101039404
DOPEY1,6,83777385,83881069
CREB3L2,7,137559725,137686813
PHC2,1,33789224,33896653
SPTAN1,9,131314837,131395941
SEC14L1,17,75082798,75213183
KTN1,14,56025790,56168244
TTC34,1,2567415,2718286
BCR,22,23521891,23660224
ZC3H12B,X,64586518,64727767
DLG5,10,79550549,79686284
ADGRA1,10,134884433,134945179
MTMR3,22,30279144,30426855
CFAP221,2,120302008,120419827
STIM2,4,26859300,27027003
EBNA1BP2,1,43629846,43736607
CD226,18,67498394,67629039
SCNN1B,16,23289552,23392620
VAV1,19,6772725,6857377
EGF,4,110834040,110933422
FAM179B,14,45431411,45543634
INPP4A,2,99061317,99210853
RBPMS,8,30241995,30429778
TINAG,6,54172657,54254950
EFHC2,X,44007128,44202918
NLRC5,16,57023397,57117443
CFAP58,10,106113522,106214848
TMEM71,8,133697253,133772958
C1orf141,1,67557848,67697536
KIDINS220,2,8865408,8977760
KDM3B,5,137688285,137772717
CYP19A1,15,51500254,51630807
AMMECR1,X,109437414,109683461
LCT,2,136545410,136594750
SLC12A2,5,127419458,127525380
TAOK1,17,27717482,27878922
KCNJ16,17,68049570,68131749
PLG,6,161123270,161174347
FLT4,5,180028506,180076624
PLAC1,X,133699868,133898352
HEATR5B,2,37195526,37311485
ERCC6L2,9,98637983,98776853
RFX7,15,56379478,56535464
EVL,14,100437786,100610573
AP2B1,17,33905065,34053428
C16orf62,16,19566562,19718115
EEA1,12,93164413,93323107
PC,11,66615704,66725847
SLC4A7,3,27414212,27525911
FAM168A,11,73111532,73309234
PEPD,19,33877856,34012700
ZNF568,19,37407231,37489602
CAPN13,2,30945637,31043408
SOBP,6,107811162,107981371
COL1A2,7,94023873,94060544
ZFP30,19,38104650,38183238
STAT4,2,191894302,192016322
WRN,8,30891317,31031285
SUSD1,9,114803065,114937688
SATB1,3,18386879,18487080
TDRD9,14,104394799,104519004
ITPKB,1,226819391,226927024
RMDN2,2,38150330,38294285
TBX5,12,114791736,114846247
SLC9A2,2,103236166,103327777
HMGB1,13,31030841,31191734
DCBLD2,3,98514785,98620533
UBR1,15,43235095,43398311
PPP2R5E,14,63838075,64010092
SENP6,6,76311225,76427994
USP25,21,17102344,17252388
GRAMD1B,11,123396344,123498482
TTLL7,1,84330711,84464833
RASA1,5,86563705,86687748
SHANK1,19,51165084,51222707
EPB42,15,43398423,43513481
ARHGEF9,X,62854847,63029154
LARP1B,4,128982423,129144086
ITPR3,6,33588142,33664351
B3GALT5,21,40928369,41045064
ETS1,11,128328656,128457453
FAM120B,6,170599791,170716153
DPY30,2,32092878,32264881
TTC17,11,43380482,43516483
SIPA1,11,65352866,65418401
TRPM8,2,234826043,234928166
WDR33,2,128458596,128568761
TNRC6A,16,24741016,24838953
ENPP6,4,185009859,185142383
FAM46D,X,79591003,79700810
AKAP2,9,112810878,112934792
ITGB5,3,124480795,124620265
PROS1,3,93591877,93692910
EXT2,11,44117099,44266979
NUP98,11,3692313,3819022
OLA1,2,174937175,175113426
KANK4,1,62702651,62785085
LRAT,4,155548097,155674270
CACNG2,22,36959968,37099603
TPR,1,186280784,186344825
SFXN5,2,73169165,73302747
VWDE,7,12370511,12443567
PRKCZ,1,1981909,2116834
SPANXA1,X,140671796,140786601
XDH,2,31557187,31637581
EPRS,1,220141943,220220000
CD2AP,6,47445525,47594999
CBFA2T2,20,32077881,32237842
KSR1,17,25783740,25953464
SLC9B1,4,103806205,103940896
GTF2IRD1,7,73868120,74016930
DPY19L1,7,34968488,35077883
CLTCL1,22,19166986,19279239
CDH26,20,58533482,58609066
PKP2,12,32943679,33049774
MBP,18,74690783,74845639
TDRD12,19,33210659,33320486
TMC5,16,19421818,19510435
HTR1E,6,87647024,87726401
GON4L,1,155719453,155829191
ZYG11B,1,53192139,53293014
IL1RAP,3,190231840,190377539
RAB11A,15,66018392,66184329
BCL11B,14,99635624,99737861
CBFA2T3,16,88941266,89043612
ICE1,5,5420777,5490347
THBS4,5,79287134,79379110
MAP3K15,X,19378174,19533379
CLMN,14,95648277,95786243
ANO5,11,22214722,22304903
SLC7A13,8,87226281,87333375
KCNAB2,1,6051526,6161253
DYRK1A,21,38738092,38889753
EPB41L5,2,120770581,120936695
TMEM200A,6,130686879,130764208
OSTM1,6,108362613,108487058
PIK3C2A,11,17099277,17229530
ANKRD26,10,27280843,27389427
RHOBTB1,10,62629196,62761198
WIPF1,2,175424300,175547644
SZT2,1,43855553,43918321
CDC42BPB,14,103398716,103523799
KCNK13,14,90528109,90652201
FAM78B,1,166026663,166136206
COL5A3,19,10070237,10121147
FAM13B,5,137273649,137387650
CDK11B,1,1570603,1654257
LIPC,15,58702768,58862042
RNF19A,8,101269287,101422243
MSH2,2,47630108,47789450
CAP2,6,17393447,17558023
KDM2A,11,66886740,67025558
ADAMTS14,10,72432559,72522197
RANBP2,2,109335937,109402267
RAP1GDS1,4,99182535,99365012
SLC1A1,9,4490444,4587469
KLHL3,5,136953189,137071779
ATP2B4,1,203595689,203713209
IQGAP1,15,90931450,91045475
KANSL1L,2,210886147,211036107
ADGRG6,6,142622991,142767403
ECE1,1,21543740,21671997
EEPD1,7,36192758,36341152
SLC41A2,12,105196331,105352522
PREP,6,105725440,105850959
EFCAB2,1,245133007,245290466
ATF7IP,12,14518566,14655869
IL1R1,2,102681004,102796334
AVEN,15,34158428,34331377
SLC9A4,2,103089762,103150431
LY75,2,160659866,160761260
PPARGC1B,5,149109861,149234585
IFT43,14,76368479,76550928
SLC4A8,12,51785101,51909547
WDR78,1,67278568,67390570
ATP8B1,18,55313658,55470333
CCDC149,4,24807739,24981826
CSPP1,8,67974661,68108498
SLC23A2,20,4833002,4990939
UBR2,6,42531800,42661242
GOLGA4,3,37284668,37408242
STK32C,10,134020996,134145351
ASXL2,2,25956622,26101385
SVOPL,7,138279030,138386097
TMEM179,14,104941015,105071984
ATP10D,4,47487305,47595503
NLN,5,65018023,65167553
C1QTNF7,4,15341442,15447790
CAMSAP2,1,200708686,200829832
THOC2,X,122734412,122866906
FNIP1,5,130977407,131132756
HECTD1,14,31569318,31677010
CLMP,11,122940573,123065989
PACS1,11,65837834,66012218
ALDH1L1,3,125822405,125916837
MET,7,116312444,116438440
ZDBF2,2,207139387,207179152
PROM1,4,15964699,16086001
CCDC132,7,92861653,92990433
A2ML1,12,8975068,9039597
ABCB11,2,169779448,169887832
RBM33,7,155437145,155574179
C14orf159,14,91526677,91691976
MRVI1,11,10594638,10715535
SSPN,12,26274924,26452223
PRCP,11,82534544,82681626
NXPH2,2,139428342,139537918
HEPHL1,11,93754527,93846917
CAPS2,12,75669759,75784708
KAT6A,8,41786997,41909508
GLYATL1,11,58672871,58811000
DFNB31,9,117164360,117267730
C12orf75,12,105629068,105789875
RIF1,2,152266397,152364527
DLEU7,13,51285144,51418075
UHRF1BP1L,12,100422233,100536626
CNNM2,10,104678050,104849978
NIN,14,51186481,51297839
ACAP2,3,194995465,195163807
FAM134B,5,16473147,16617167
TSPAN5,4,99391518,99579780
HOMER1,5,78668459,78810040
PITPNM3,17,6354584,6459814
STARD9,15,42867857,43013179
KCTD7,7,66093868,66276174
ERI2,16,20791515,20911671
TAF4,20,60528525,60640866
GAP43,3,115342171,115440337
PRKAR2B,7,106685094,106802256
HRNR,1,152184558,152196669
RAD18,3,8817088,9005457
CCDC168,13,103381719,103411420
MBNL2,13,97873688,98046374
HMCN2,9,133028161,133309510
KRBOX1,3,42850975,42984284
TLK2,17,60536019,60692842
ARMC9,2,232063260,232239548
C11orf49,11,46958240,47185936
AKR1D1,7,137687070,137802732
DROSHA,5,31400604,31532303
RGS12,4,3294755,3441640
FCHO2,5,72251808,72386349
ARHGAP21,10,24872538,25012597
SPAG9,17,49039535,49198226
ABCG2,4,89011416,89152474
MARCH4,2,217122588,217236750
GTF3C1,16,27470876,27561234
KCNJ12,17,21279509,21323184
PRSS23,11,86502101,86663952
NINL,20,25433341,25566153
TET2,4,106067032,106200973
ETV1,7,13930853,14031050
RGSL1,1,182419256,182529734
ZNF678,1,227751244,227865144
PKIA,8,79428374,79517502
PLEKHM3,2,208693027,208890284
TMPRSS11F,4,68918916,68995598
NOL10,2,10710892,10830113
MEIKIN,5,131142816,131281391
NOTCH1,9,139388896,139440314
CR1L,1,207818458,207911761
USP17L15,4,9236111,9366806
GLCCI1,7,8008425,8133902
PEX14,1,10532345,10690815
FBXW11,5,171288553,171433877
LPIN1,2,11817721,11967535
CLTA,9,36190853,36304778
SYBU,8,110586207,110704020
TECPR2,14,102829300,102968818
RHBDD1,2,227700297,227863931
ALPK1,4,113206665,113363776
NME8,7,37888199,37940003
SMARCA4,19,11071677,11176071
SLC7A14,3,170177372,170303863
FGFR2,10,123237848,123357972
ALS2CR11,2,202352148,202483901
SLC38A9,5,54921673,55069022
PTPRF,1,43990858,44089337
DDX60,4,169137444,169239958
NGEF,2,233743396,233877982
ZNF83,19,53097313,53193749
NFE2L2,2,178092323,178257425
NMD3,3,160822484,160971320
TXNRD1,12,104609557,104744083
MUC6,11,1012821,1036706
CENPF,1,214776538,214837931
MCM9,6,119134605,119256327
ZNF578,19,52956829,53015407
TMEM192,4,165991760,166129701
PPAP2B,1,56960419,57110974
CLVS2,6,123317116,123394072
NEK1,4,170314426,170533780
KDR,4,55944644,55991756
TRIQK,8,93895758,94029901
SLCO2A1,3,133651540,133771028
ANO1,11,69924408,70035634
PPP4R4,14,94612465,94746072
TRIM24,7,138145079,138274738
LRRC69,8,92114060,92231464
SETX,9,135136743,135230372
C5,9,123714613,123812554
JRKL,11,96123153,96240738
TNFRSF19,13,24144509,24250243
HAPLN1,5,82933624,83017432
XRN1,3,142025449,142166904
SNCA,4,90645250,90759466
DTWD2,5,118173017,118324240
KMT2A,11,118307205,118397547
AOX1,2,201450591,201541787
HHIP,4,145567173,145666423
JPH3,16,87635441,87731762
KCNB1,20,47980414,48099184
LRGUK,7,133812052,133949343
KLHL28,14,45393522,45511525
LYN,8,56792372,56926727
MATN2,8,98881068,99048944
ECT2L,6,139117063,139225207
TSGA10,2,99613724,99771427
SGSM1,22,25202136,25323545
CHD2,15,93443419,93571235
RABGAP1,9,125703112,125867145
ABCB4,7,87031013,87109751
SLC13A3,20,45186462,45313106
ANKIB1,7,91875548,92030698
DCBLD1,6,117774980,117891021
ARHGEF10L,1,17866330,18024369
SCD5,4,83550692,83720010
CPEB1,15,83211951,83317612
TJP2,9,71736180,71870124
PTCHD2,1,11539223,11597641
SYCP2,20,58438618,58508710
OR5V1,6,29323007,29399744
IL7,8,79587978,79717758
MTCL1,18,8705659,8832776
R3HDM2,12,57647545,57824788
NAA11,4,80146848,80247204
ABLIM3,5,148521046,148640105
CD5L,1,157800704,157868046
ENAH,1,225674537,225840844
ATP7A,X,77166153,77305892
LCE3C,1,152484011,152573562
CDK8,13,26828241,26979375
DNAJC13,3,132136370,132257876
FAM49A,2,16730727,16847599
RAB3GAP2,1,220321635,220445796
C4orf50,4,5899318,5991545
ZNF99,19,22934985,22966909
B3GAT2,6,71566382,71666741
NLRP4,19,56347944,56393220
TDRD5,1,179560748,179660407
ZNF730,19,23258012,23330021
PARN,16,14529558,14726585
IKZF1,7,50343720,50472799
LOXL2,8,23154702,23282841
SLC9C2,1,173469603,173572233
FCGR2B,1,161551101,161648444
CABIN1,22,24407642,24574596
MEIS1,2,66660584,66801001
PITPNM2,12,123468027,123634562
PHTF2,7,77428109,77586820
PRDM6,5,122424816,122529960
ZFYVE28,4,2271309,2420390
ZMYM4,1,35734568,35887659
ZC3H13,13,46528600,46626894
SIM1,6,100832891,100912805
UBE4B,1,10092890,10241297
ADAM7,8,24298443,24384483
SYT10,12,33527173,33592754
DPY19L2,12,63952693,64062719
KMT2E,7,104654626,104754808
ARFGEF2,20,47538427,47653230
NFAT5,16,69598997,69738569
TBC1D9,4,141541919,141677274
NUMB,14,73741815,73930348
TFAP2D,6,50681541,50740701
ADRBK2,22,25960816,26125261
ANAPC1,2,112523848,112642267
SH3RF1,4,170015407,170192256
TPD52L1,6,125440195,125585553
CCDC88A,2,55514978,55647057
FGD6,12,95470525,95611258
GPD2,2,157291802,157470247
SESTD1,2,179966419,180129517
ITCH,20,32951041,33099198
PHF21A,11,45950874,46142729
SLC1A2,11,35272753,35441610
SNX13,7,17830385,17980124
LRRFIP1,2,238536219,238722325
FRK,6,116252312,116381921
ITGAE,17,3617922,3704537
